bloom_doy,country,location,year,alt,t2m_feb,t2m_max_feb,t2m_min_feb,t2m_range_feb,prcp_feb,rh2m_feb,aprcp_feb,gdd_feb,agdd_feb,t2m_jan,t2m_max_jan,t2m_min_jan,t2m_range_jan,prcp_jan,rh2m_jan,aprcp_jan,gdd_jan,agdd_jan,t2m_mar,t2m_max_mar,t2m_min_mar,t2m_range_mar,prcp_mar,rh2m_mar,aprcp_mar,gdd_mar,agdd_mar,year2,year3
111,switzerland,liestal,2006,350,-0.9921428571428571,3.080357142857143,-4.035,-0.47732142857142856,2.0632142857142854,89.48535714285714,56.31928571428571,0.05535714285714288,0.7089285714285717,-3.1770967741935485,1.5009677419354839,-6.4238709677419354,-2.461451612903226,0.9780645161290322,90.61967741935484,16.328709677419354,0,0,-1.6908333333333334,1.6191666666666666,-5.608333333333333,-1.9945833333333334,8.369166666666667,89.73583333333333,149.17249999999999,0.06291666666666666,1.8016666666666674,4024036,8072216216
114,switzerland,meteoschweiz,2006,555,-1.6264285714285713,1.9382142857142857,-4.745,-1.403392857142857,2.4689285714285716,88.85535714285714,81.30178571428571,0,0,-3.992903225806452,0.12387096774193546,-7.485483870967742,-3.680806451612903,1.5825806451612903,86.85129032258065,25.49838709677419,0,0,-1.935,1.2041666666666666,-5.516666666666667,-2.15625,9.805,89.49083333333333,187.165,0,0,4024036,8072216216
120,switzerland,laufenburg,2006,330,-0.8614285714285715,3.204285714285714,-3.9810714285714286,-0.3883928571428571,2.2439285714285715,88.09107142857142,66.63857142857142,0.03642857142857144,0.4650000000000002,-3.3603225806451613,1.2606451612903227,-6.654193548387097,-2.696774193548387,1.2270967741935483,89.63354838709678,20.360967741935482,0,0,-1.6825,1.6441666666666668,-5.36,-1.8579166666666667,9.049166666666666,88.77833333333334,165.75416666666666,0.02124999999999999,1.1050000000000004,4024036,8072216216
90,japan,fukuoka,2007,2.5,6.975,12.110714285714286,2.2689285714285714,7.189821428571428,2.66,80.98178571428572,79.76785714285714,3.5767857142857142,95.23767857142857,4.638709677419355,9.249032258064517,1.1819354838709677,5.215483870967742,1.3206451612903225,80.79967741935484,24.146129032258067,1.4924193548387097,25.691129032258065,6.866666666666667,12.414166666666667,1.9358333333333333,7.175,2.195,72.58666666666667,131.68833333333333,3.6558333333333333,178.95875,4028049,8084294343
91,unitedstates,washingtondc,2007,0,-3.2935714285714286,1.1235714285714287,-7.584642857142857,-3.2305357142857143,2.7157142857142857,79.54178571428571,98.87571428571428,0.040357142857142855,63.1275,3.065161290322581,7.1329032258064515,-0.7316129032258064,3.2006451612903226,2.2903225806451615,81.18483870967742,57.96774193548387,2.027258064516129,47.11790322580645,2.2041666666666666,7.69,-3.095833333333333,2.297083333333333,2.185833333333333,76.62166666666667,168.55583333333334,1.0120833333333332,70.15833333333333,4028049,8084294343
94,switzerland,liestal,2007,350,3.5314285714285716,7.753214285714286,0.2728571428571429,4.0130357142857145,2.949642857142857,88.42428571428572,119.28071428571428,0.9158928571428572,45.449285714285715,2.756774193548387,5.513548387096774,0.23677419354838708,2.8751612903225805,2.63258064516129,92.23709677419355,55.669677419354834,1.2437096774193548,22.576129032258063,5.158333333333333,9.685833333333333,1.0183333333333333,5.352083333333334,4.520833333333333,84.7375,206.92333333333332,1.5058333333333336,75.89333333333333,4028049,8084294343
97,japan,kyoto,2007,44,4.610357142857143,9.370357142857143,0.25392857142857145,4.812142857142857,2.8921428571428573,82.21071428571429,93.06428571428572,1.4962499999999999,32.81071428571428,3.621935483870968,7.72,0.32645161290322583,4.023225806451613,1.7732258064516129,83.39096774193548,36.2158064516129,0.42564516129032254,7.654032258064516,5.350833333333333,10.364166666666666,0.7833333333333332,5.5737499999999995,2.901666666666667,76.7875,146.96833333333333,2.293333333333333,74.52125,4028049,8084294343
98,switzerland,meteoschweiz,2007,555,3.420714285714286,7.6310714285714285,0.14285714285714288,3.886964285714286,3.2646428571428574,85.36892857142857,141.5807142857143,0.8239285714285715,44.07125,2.804193548387097,5.469677419354839,0.27612903225806446,2.8729032258064517,3.1551612903225807,89.42677419354838,66.43451612903226,1.236451612903226,22.202903225806452,5.3025,9.7325,1.7125,5.7225,4.8925,83.92583333333333,233.27333333333334,1.7933333333333332,75.07125,4028049,8084294343
102,switzerland,laufenburg,2007,330,3.52,7.849285714285714,0.28107142857142853,4.0651785714285715,3.0021428571428572,86.83321428571429,123.99607142857143,0.9139285714285715,47.017857142857146,2.875483870967742,5.70258064516129,0.272258064516129,2.9874193548387096,2.7158064516129032,90.65354838709678,57.50064516129032,1.3006451612903225,23.429032258064517,5.325833333333334,9.928333333333333,1.3908333333333334,5.659583333333334,4.7716666666666665,84.13916666666667,211.375,1.7716666666666667,79.7275,4028049,8084294343
108,switzerland,albisgütli,2007,530,3.420714285714286,7.6310714285714285,0.14285714285714288,3.886964285714286,3.2646428571428574,85.36892857142857,141.5807142857143,0.8239285714285715,44.07125,2.804193548387097,5.469677419354839,0.27612903225806446,2.8729032258064517,3.1551612903225807,89.42677419354838,66.43451612903226,1.236451612903226,22.202903225806452,5.3025,9.7325,1.7125,5.7225,4.8925,83.92583333333333,233.27333333333334,1.7933333333333332,75.07125,4028049,8084294343
86,unitedstates,washingtondc,2008,0,2.3758620689655174,7.226206896551724,-2.3417241379310343,2.442241379310345,3.177931034482759,80.07034482758621,104.7803448275862,1.110344827586207,49.91741379310345,1.0090322580645161,5.382258064516129,-2.72741935483871,1.3274193548387097,1.2093548387096773,79.32,19.91709677419355,0.8387096774193549,19.647903225806452,5.614545454545454,11.763636363636364,-0.19818181818181813,5.782727272727273,4.823636363636363,78.62,157.49,2.3522727272727275,73.42545454545456,4032064,8096384512
89,switzerland,liestal,2008,350,2.067241379310345,7.048965517241379,-1.6575862068965517,2.695689655172414,1.2417241379310344,85.99586206896552,89.35793103448276,0.7725862068965518,6.57396551724138,1.0796774193548386,4.816129032258065,-1.674516129032258,1.5708064516129032,2.1948387096774193,89.31677419354838,43.25451612903226,0.08677419354838711,1.2054838709677422,2.7054545454545456,6.445454545454545,-1.0999999999999999,2.6727272727272724,2.740909090909091,85.65181818181819,124.15181818181819,0.7313636363636362,31.48272727272727,4032064,8096384512
91,switzerland,binningen,2008,315,2.067241379310345,7.048965517241379,-1.6575862068965517,2.695689655172414,1.2417241379310344,85.99586206896552,89.35793103448276,0.7725862068965518,6.57396551724138,1.0796774193548386,4.816129032258065,-1.674516129032258,1.5708064516129032,2.1948387096774193,89.31677419354838,43.25451612903226,0.08677419354838711,1.2054838709677422,2.7054545454545456,6.445454545454545,-1.0999999999999999,2.6727272727272724,2.740909090909091,85.65181818181819,124.15181818181819,0.7313636363636362,31.48272727272727,4032064,8096384512
93,japan,fukuoka,2008,2.5,3.08,7.698620689655173,-0.9158620689655173,3.3913793103448278,1.7527586206896553,74.25206896551724,121.96827586206896,0.5432758620689656,48.9798275862069,4.37741935483871,8.838387096774193,0.724516129032258,4.781451612903226,3.176774193548387,82.81677419354838,44.601290322580645,1.412741935483871,29.22225806451613,6.1872727272727275,11.323636363636364,1.0972727272727274,6.210454545454546,3.6618181818181816,77.91363636363637,175.37181818181818,2.2550000000000003,69.30863636363637,4032064,8096384512
95,japan,kyoto,2008,44,1.5903448275862069,5.26551724137931,-1.4596551724137932,1.9029310344827586,3.5017241379310344,82.10620689655173,145.8655172413793,0.12051724137931039,19.441206896551723,2.2435483870967743,5.9077419354838705,-0.5625806451612904,2.67258064516129,2.994838709677419,85.53032258064516,47.192903225806454,0.5898387096774192,13.454838709677418,4.424545454545455,9.18,0.29636363636363633,4.738181818181818,2.018181818181818,81.17636363636363,204.78727272727272,1.2177272727272725,24.73181818181818,4032064,8096384512
98,switzerland,albisgütli,2008,530,2.423793103448276,6.976206896551724,-0.9979310344827587,2.9891379310344828,1.4906896551724138,81.74241379310345,99.91103448275862,0.889655172413793,6.732068965517242,1.0241935483870968,4.463225806451613,-1.5019354838709678,1.4806451612903226,2.4248387096774193,85.88548387096775,46.82709677419355,0.07838709677419357,1.0098387096774195,2.8754545454545455,6.529090909090909,-0.6518181818181817,2.9386363636363635,3.178181818181818,84.76545454545455,142.84818181818181,1.0540909090909092,36.46545454545455,4032064,8096384512
102,switzerland,meteoschweiz,2008,555,2.423793103448276,6.976206896551724,-0.9979310344827587,2.9891379310344828,1.4906896551724138,81.74241379310345,99.91103448275862,0.889655172413793,6.732068965517242,1.0241935483870968,4.463225806451613,-1.5019354838709678,1.4806451612903226,2.4248387096774193,85.88548387096775,46.82709677419355,0.07838709677419357,1.0098387096774195,2.8754545454545455,6.529090909090909,-0.6518181818181817,2.9386363636363635,3.178181818181818,84.76545454545455,142.84818181818181,1.0540909090909092,36.46545454545455,4032064,8096384512
105,canada,vancouver,2008,24,5.056551724137931,7.328275862068965,3.269310344827586,5.298793103448276,2.6575862068965517,86.96379310344828,219.06137931034482,1.5686206896551724,26.083275862068966,2.9661290322580647,4.4712903225806455,1.2464516129032257,2.8588709677419355,5.334193548387097,85.60806451612903,101.06290322580645,0.38483870967741934,9.549032258064516,6.123636363636364,8.581818181818182,3.820909090909091,6.201363636363636,3.1245454545454545,85.46272727272726,258.97545454545457,2.201363636363636,68.26272727272728,4032064,8096384512
111,switzerland,laufenburg,2008,330,2.276551724137931,7.174137931034482,-1.3844827586206896,2.8948275862068966,1.3213793103448275,83.73482758620689,94.4848275862069,0.8632758620689656,7.06896551724138,1.0725806451612903,4.765483870967742,-1.4990322580645161,1.633225806451613,2.316774193548387,87.38064516129032,45.44064516129032,0.0929032258064516,1.225,2.87,6.6472727272727274,-0.8109090909090909,2.918181818181818,2.9945454545454546,84.78363636363636,132.59727272727272,0.9459090909090908,35.72090909090909,4032064,8096384512
116,switzerland,witikon,2008,620,2.423793103448276,6.976206896551724,-0.9979310344827587,2.9891379310344828,1.4906896551724138,81.74241379310345,99.91103448275862,0.889655172413793,6.732068965517242,1.0241935483870968,4.463225806451613,-1.5019354838709678,1.4806451612903226,2.4248387096774193,85.88548387096775,46.82709677419355,0.07838709677419357,1.0098387096774195,2.8754545454545455,6.529090909090909,-0.6518181818181817,2.9386363636363635,3.178181818181818,84.76545454545455,142.84818181818181,1.0540909090909092,36.46545454545455,4032064,8096384512
82,japan,fukuoka,2009,2.5,7.366071428571429,12.348928571428571,3.049642857142857,7.699285714285714,4.139285714285714,81.94714285714285,120.38535714285715,3.781428571428571,95.37214285714286,4.172903225806452,8.01741935483871,0.8758064516129033,4.446612903225806,2.3070967741935484,80.62967741935483,21.358064516129033,1.4914516129032258,17.388870967741937,7.483333333333333,12.221666666666668,2.8858333333333333,7.55375,2.5091666666666668,78.815,206.82333333333332,3.5537500000000004,175.08041666666668,4036081,8108486729
91,unitedstates,washingtondc,2009,0,1.7039285714285715,7.132857142857143,-2.787142857142857,2.172857142857143,0.4367857142857143,76.84142857142857,67.67892857142857,0.88625,12.809642857142858,-1.9616129032258065,1.6287096774193548,-5.269677419354839,-1.8204838709677418,2.019032258064516,79.51870967741935,38.45612903225806,0,0,4.5008333333333335,10.009166666666667,-0.47666666666666657,4.76625,0.9491666666666666,78.23416666666667,85.685,3.4250000000000003,40.830416666666665,4036081,8108486729
95,japan,kyoto,2009,44,4.531785714285714,8.871428571428572,0.3385714285714286,4.605,4.301428571428572,82.54035714285715,182.72464285714287,1.1642857142857144,34.02589285714286,2.89,6.787419354838709,-0.2229032258064516,3.282258064516129,4.524516129032258,84.29612903225807,54.77290322580645,0.6506451612903226,5.85758064516129,5.2375,9.770833333333334,1.2208333333333334,5.495833333333334,3.3808333333333334,80.72583333333333,285.4816666666667,1.7433333333333332,64.00916666666667,4036081,8108486729
100,switzerland,liestal,2009,350,-1.3264285714285715,2.249285714285714,-4.418571428571428,-1.084642857142857,2.4164285714285714,90.74214285714285,73.01535714285714,0.017857142857142856,0.017857142857142856,-3.7329032258064516,0.642258064516129,-6.591935483870968,-2.974838709677419,1.0541935483870968,92.24612903225807,12.84,0,0,1.5841666666666667,4.875,-1.5783333333333334,1.6483333333333332,4.583333333333333,89.555,128.85333333333332,0.09000000000000001,1.5750000000000002,4036081,8108486729
100,switzerland,albisgütli,2009,530,-1.3439285714285714,2.0239285714285713,-4.402142857142857,-1.1891071428571427,2.7360714285714285,87.99142857142857,78.07464285714286,0.028214285714285716,0.06839285714285707,-3.063225806451613,0.9238709677419354,-5.702903225806452,-2.389516129032258,1.2725806451612902,88.80645161290323,15.44,0,0,1.4391666666666667,4.474166666666667,-1.5666666666666667,1.4537499999999999,5.605833333333333,89.19333333333333,149.54333333333332,0.10249999999999997,1.962083333333333,4036081,8108486729
101,switzerland,meteoschweiz,2009,555,-1.3439285714285714,2.0239285714285713,-4.402142857142857,-1.1891071428571427,2.7360714285714285,87.99142857142857,78.07464285714286,0.028214285714285716,0.06839285714285707,-3.063225806451613,0.9238709677419354,-5.702903225806452,-2.389516129032258,1.2725806451612902,88.80645161290323,15.44,0,0,1.4391666666666667,4.474166666666667,-1.5666666666666667,1.4537499999999999,5.605833333333333,89.19333333333333,149.54333333333332,0.10249999999999997,1.962083333333333,4036081,8108486729
106,switzerland,laufenburg,2009,330,-1.255,2.3064285714285715,-4.331785714285714,-1.0126785714285713,2.3214285714285716,89.15678571428572,71.55,0.024285714285714275,0.024285714285714275,-3.381290322580645,0.9267741935483872,-6.098709677419355,-2.585967741935484,1.159032258064516,90.67774193548387,14.028387096774193,0,0,1.7266666666666666,4.934166666666667,-1.4016666666666666,1.76625,5.03,88.82083333333334,131.24333333333334,0.13916666666666674,2.3100000000000005,4036081,8108486729
108,switzerland,witikon,2009,620,-1.3439285714285714,2.0239285714285713,-4.402142857142857,-1.1891071428571427,2.7360714285714285,87.99142857142857,78.07464285714286,0.028214285714285716,0.06839285714285707,-3.063225806451613,0.9238709677419354,-5.702903225806452,-2.389516129032258,1.2725806451612902,88.80645161290323,15.44,0,0,1.4391666666666667,4.474166666666667,-1.5666666666666667,1.4537499999999999,5.605833333333333,89.19333333333333,149.54333333333332,0.10249999999999997,1.962083333333333,4036081,8108486729
73,canada,vancouver,2010,24,6.763214285714286,9.131071428571428,4.835714285714285,6.983392857142857,3.3560714285714286,86.51178571428571,241.85142857142858,2.983392857142857,120.68178571428571,6.4067741935483875,7.841612903225807,5.042580645161291,6.442096774193549,6.47258064516129,88.32774193548387,130.10451612903225,2.532258064516129,38.06612903225806,6.3966666666666665,8.735,4.223333333333334,6.479166666666667,2.8208333333333333,83.23833333333333,303.3325,2.5816666666666666,183.135,4040100,8120601000
84,japan,fukuoka,2010,2.5,6.5042857142857144,11.266785714285714,2.3564285714285713,6.8116071428571425,3.9657142857142857,79.73571428571428,113.84214285714286,3.34125,59.68089285714286,3.5580645161290323,7.977741935483871,-0.45064516129032256,3.7635483870967743,1.7490322580645161,78.40741935483871,17.76774193548387,0.8480645161290322,9.46774193548387,7.359999999999999,11.418333333333333,3.4183333333333334,7.418333333333333,8.69,87.71000000000001,223.29416666666668,3.9633333333333334,152.52833333333334,4040100,8120601000
90,unitedstates,washingtondc,2010,0,-2.4775,1.2449999999999999,-6.461785714285714,-2.6083928571428574,3.351785714285714,89.29142857142857,128.32607142857142,0,7.829999999999998,-1.312258064516129,2.8770967741935483,-4.705161290322581,-0.9140322580645162,1.9474193548387098,83.85709677419355,20.12451612903226,0.25258064516129025,2.4635483870967736,4.570833333333333,9.7875,0.3875,5.0875,2.4575,82.77666666666667,159.9025,1.7304166666666667,12.197916666666664,4040100,8120601000
95,japan,kyoto,2010,44,4.418214285714286,8.566428571428572,1.0035714285714286,4.785,5.064642857142857,82.97964285714286,135.75178571428572,2.0014285714285713,26.66464285714286,2.5206451612903225,6.498064516129032,-0.6948387096774193,2.9016129032258062,2.5270967741935486,84.18806451612903,40.443225806451615,0.35096774193548386,3.617741935483871,5.8525,9.46,2.3483333333333336,5.904166666666667,7.045,86.98583333333333,264.2316666666667,2.1862500000000002,85.13291666666666,4040100,8120601000
97,switzerland,binningen,2010,315,-1.225,2.474642857142857,-4.45,-0.9876785714285714,2.2860714285714288,89.79071428571429,74.39428571428572,0.18303571428571433,0.6878571428571431,-3.781935483870968,-0.4932258064516129,-6.561935483870967,-3.52758064516129,1.436774193548387,92.87870967741935,21.78548387096774,0,0,-1.9875,2,-5.3975,-1.69875,1.0683333333333334,81.705,115.41666666666667,0,5.125000000000001,4040100,8120601000
98,switzerland,liestal,2010,350,-1.225,2.474642857142857,-4.45,-0.9876785714285714,2.2860714285714288,89.79071428571429,74.39428571428572,0.18303571428571433,0.6878571428571431,-3.781935483870968,-0.4932258064516129,-6.561935483870967,-3.52758064516129,1.436774193548387,92.87870967741935,21.78548387096774,0,0,-1.9875,2,-5.3975,-1.69875,1.0683333333333334,81.705,115.41666666666667,0,5.125000000000001,4040100,8120601000
106,switzerland,meteoschweiz,2010,555,-1.1317857142857144,2.5875,-4.308571428571429,-0.8605357142857143,2.005357142857143,87.55714285714285,85.68357142857143,0.23553571428571426,0.7194642857142858,-3.617741935483871,-0.5774193548387097,-6.2941935483870965,-3.4358064516129034,1.7764516129032257,89.62451612903226,24.817096774193548,0,0,-1.8475,2.0366666666666666,-5.166666666666667,-1.565,1.5083333333333333,83.60166666666666,120.71166666666667,0.010000000000000009,6.715,4040100,8120601000
107,switzerland,albisgütli,2010,530,-1.1317857142857144,2.5875,-4.308571428571429,-0.8605357142857143,2.005357142857143,87.55714285714285,85.68357142857143,0.23553571428571426,0.7194642857142858,-3.617741935483871,-0.5774193548387097,-6.2941935483870965,-3.4358064516129034,1.7764516129032257,89.62451612903226,24.817096774193548,0,0,-1.8475,2.0366666666666666,-5.166666666666667,-1.565,1.5083333333333333,83.60166666666666,120.71166666666667,0.010000000000000009,6.715,4040100,8120601000
111,switzerland,laufenburg,2010,330,-1.0264285714285715,2.935714285714286,-4.261785714285714,-0.6630357142857142,1.9492857142857143,88.03071428571428,73.05214285714285,0.24517857142857144,0.8441071428571431,-3.6206451612903225,-0.3393548387096774,-6.384193548387096,-3.361774193548387,1.4858064516129033,91.18193548387097,21.558387096774194,0,0,-1.7775,2.21,-5.1125,-1.45125,1.2191666666666667,81.47083333333333,108.33416666666666,0.009583333333333352,6.98,4040100,8120601000
113,switzerland,witikon,2010,620,-1.1317857142857144,2.5875,-4.308571428571429,-0.8605357142857143,2.005357142857143,87.55714285714285,85.68357142857143,0.23553571428571426,0.7194642857142858,-3.617741935483871,-0.5774193548387097,-6.2941935483870965,-3.4358064516129034,1.7764516129032257,89.62451612903226,24.817096774193548,0,0,-1.8475,2.0366666666666666,-5.166666666666667,-1.565,1.5083333333333333,83.60166666666666,120.71166666666667,0.010000000000000009,6.715,4040100,8120601000
88,unitedstates,washingtondc,2011,0,2.244285714285714,7.672142857142857,-2.3742857142857146,2.6489285714285713,2.1,78.47607142857143,80.76642857142856,1.200357142857143,9.145178571428572,-2.3261290322580646,1.416774193548387,-5.81,-2.1966129032258066,1.748709677419355,82.11645161290322,18.828387096774193,9.67741935483879e-4,0.03000000000000025,4.8325,10.186666666666667,-0.3216666666666667,4.9325,6.906666666666666,79.36666666666667,146.60583333333332,1.65625,42.60875,4044121,8132727331
89,switzerland,binningen,2011,315,1.225,5.922857142857143,-1.7057142857142857,2.1085714285714285,1.1589285714285715,90.17285714285714,63.92035714285714,0.30999999999999994,18.229285714285712,-0.47193548387096773,3.0238709677419355,-3.096774193548387,-0.03645161290322579,1.7735483870967743,92.27516129032259,36.108387096774194,0.40967741935483876,8.624516129032259,2.03,8.19,-2.3133333333333335,2.9383333333333335,0.03166666666666667,84.035,87.56166666666667,0.4895833333333333,22.385416666666664,4044121,8132727331
90,switzerland,liestal,2011,350,1.225,5.922857142857143,-1.7057142857142857,2.1085714285714285,1.1589285714285715,90.17285714285714,63.92035714285714,0.30999999999999994,18.229285714285712,-0.47193548387096773,3.0238709677419355,-3.096774193548387,-0.03645161290322579,1.7735483870967743,92.27516129032259,36.108387096774194,0.40967741935483876,8.624516129032259,2.03,8.19,-2.3133333333333335,2.9383333333333335,0.03166666666666667,84.035,87.56166666666667,0.4895833333333333,22.385416666666664,4044121,8132727331
91,canada,vancouver,2011,24,3.0742857142857143,4.911785714285714,1.2046428571428571,3.0582142857142856,4.526428571428571,82.07,289.5967857142857,0.6333928571428572,48.83089285714286,3.9496774193548387,5.628064516129032,2.317096774193548,3.9725806451612904,7.0287096774193545,86.58258064516129,127.26967741935484,1.172258064516129,14.56516129032258,5.014166666666667,6.925,3.2375,5.08125,5.656666666666667,87.57416666666667,377.7475,1.2129166666666666,59.86,4044121,8132727331
92,japan,fukuoka,2011,2.5,5.63,11.092857142857143,1.124642857142857,6.10875,2.1832142857142856,81.53785714285715,70.985,2.4173214285714284,22.49982142857143,0.8735483870967742,4.389677419354839,-1.9909677419354839,1.1993548387096773,1.445483870967742,77.64290322580645,39.04677419354839,0.026935483870967742,0.8080645161290322,4.2,8.836666666666666,0.2958333333333333,4.56625,1.9375,71.7175,121.69916666666667,0.8920833333333332,75.38625,4044121,8132727331
95,switzerland,meteoschweiz,2011,555,1.1942857142857144,5.511785714285714,-1.7478571428571428,1.8819642857142855,1.2971428571428572,85.87142857142857,65.43107142857143,0.3396428571428571,14.818035714285712,-0.91,2.3874193548387095,-3.4525806451612904,-0.5325806451612903,1.8296774193548386,89.40645161290323,35.08387096774194,0.27741935483870966,4.8801612903225795,2.1391666666666667,7.845833333333333,-1.7158333333333333,3.065,0.024166666666666666,84.03666666666666,93.20583333333333,0.6616666666666666,19.509166666666662,4044121,8132727331
95,switzerland,witikon,2011,620,1.1942857142857144,5.511785714285714,-1.7478571428571428,1.8819642857142855,1.2971428571428572,85.87142857142857,65.43107142857143,0.3396428571428571,14.818035714285712,-0.91,2.3874193548387095,-3.4525806451612904,-0.5325806451612903,1.8296774193548386,89.40645161290323,35.08387096774194,0.27741935483870966,4.8801612903225795,2.1391666666666667,7.845833333333333,-1.7158333333333333,3.065,0.024166666666666666,84.03666666666666,93.20583333333333,0.6616666666666666,19.509166666666662,4044121,8132727331
97,switzerland,laufenburg,2011,330,1.2060714285714285,5.8,-1.745,2.0275,1.1357142857142857,88.29714285714286,63.64821428571428,0.29874999999999996,15.831071428571427,-0.6596774193548386,2.873548387096774,-3.2761290322580643,-0.2012903225806452,1.7925806451612902,90.7816129032258,35.41935483870968,0.33983870967741936,6.645806451612903,2.1083333333333334,8.298333333333334,-2.0808333333333335,3.10875,0.013333333333333332,83.51916666666666,87.4425,0.5925,20.185,4044121,8132727331
99,japan,kyoto,2011,44,3.6832142857142856,8.479285714285714,-0.4496428571428571,4.0148214285714285,3.5171428571428573,82.30642857142857,106.86785714285713,1.059107142857143,6.686964285714287,0.3648387096774194,3.5138709677419353,-2.101935483870968,0.7059677419354838,2.3725806451612903,84.34677419354838,38.39193548387097,0,0,2.69,6.581666666666667,-0.5983333333333333,2.9916666666666667,3.1141666666666667,81.31666666666666,193.98166666666665,0.24083333333333332,31.93916666666667,4044121,8132727331
80,unitedstates,washingtondc,2012,0,3.9975862068965515,9.06448275862069,-0.5503448275862068,4.257068965517242,2.1217241379310345,81.36586206896551,66.08344827586207,1.4034482758620688,43.95206896551724,2.1106451612903228,6.736129032258065,-1.919032258064516,2.4085483870967743,1.6341935483870969,83.01,26.120967741935484,0.8495161290322581,12.127741935483872,6.398181818181818,11.728181818181818,0.8872727272727273,6.307727272727273,1.2863636363636364,76.78818181818181,123.74909090909091,2.975,85.78045454545455,4048144,8144865728
88,switzerland,binningen,2012,315,-4.602758620689655,-0.22482758620689658,-8.181034482758621,-4.202931034482758,0.6793103448275861,88.27724137931034,112.62448275862069,0.21775862068965518,3.9268965517241377,0.6870967741935484,3.8245161290322582,-1.8048387096774194,1.0098387096774193,3.3193548387096774,91.80387096774193,58.590322580645164,0.10709677419354836,3.0437096774193546,3.4718181818181817,8.93909090909091,-0.7009090909090909,4.119090909090909,0.8327272727272728,83.96727272727273,127.25545454545454,1.3713636363636366,22.929545454545455,4048144,8144865728
92,japan,fukuoka,2012,2.5,3.1617241379310346,7.300689655172413,-0.21586206896551724,3.542413793103448,5.0072413793103445,80.88931034482759,88.73034482758621,1.0367241379310344,31.5,3.0719354838709676,7.232258064516129,-0.1345161290322581,3.5488709677419354,0.8732258064516129,79.81516129032258,13.600645161290322,0.6499999999999999,9.600967741935483,7.443636363636363,11.236363636363636,4.246363636363636,7.741363636363636,5.03,86.92545454545454,212.03363636363636,3.7413636363636362,76.79545454545455,4048144,8144865728
92,switzerland,meteoschweiz,2012,555,-4.914827586206897,-0.9368965517241379,-8.29448275862069,-4.615689655172414,1.083793103448276,87.98620689655172,157.73689655172413,0.1968965517241379,1.6658620689655175,0.35419354838709677,3.1593548387096773,-1.9058064516129032,0.626774193548387,4.6,89.4325806451613,80.48903225806451,0.034677419354838715,1.0750000000000002,3.9072727272727272,8.893636363636363,0.22454545454545458,4.559090909090909,1.0263636363636364,81.43636363636364,179.31545454545454,1.6272727272727272,22.538636363636364,4048144,8144865728
93,switzerland,liestal,2012,350,-4.602758620689655,-0.22482758620689658,-8.181034482758621,-4.202931034482758,0.6793103448275861,88.27724137931034,112.62448275862069,0.21775862068965518,3.9268965517241377,0.6870967741935484,3.8245161290322582,-1.8048387096774194,1.0098387096774193,3.3193548387096774,91.80387096774193,58.590322580645164,0.10709677419354836,3.0437096774193546,3.4718181818181817,8.93909090909091,-0.7009090909090909,4.119090909090909,0.8327272727272728,83.96727272727273,127.25545454545454,1.3713636363636366,22.929545454545455,4048144,8144865728
97,switzerland,laufenburg,2012,330,-4.701379310344827,-0.26206896551724135,-8.253103448275862,-4.257586206896551,0.7844827586206896,87.59862068965518,127.92068965517241,0.2293103448275862,3.3641379310344823,0.6383870967741936,3.7390322580645163,-1.7448387096774194,0.9970967741935485,3.7693548387096776,90.49709677419355,65.7041935483871,0.08516129032258063,2.5709677419354837,3.6754545454545453,9.091818181818182,-0.45909090909090905,4.316363636363636,0.8509090909090908,82.80636363636364,144.10363636363635,1.4286363636363637,23.098181818181818,4048144,8144865728
101,japan,kyoto,2012,44,1.2975862068965518,4.817241379310345,-1.726206896551724,1.5455172413793103,4.688620689655172,84.22103448275863,180.5196551724138,0.2782758620689655,3.790862068965518,1.597741935483871,4.940322580645161,-0.9396774193548387,2.0003225806451614,3.4593548387096775,85.85322580645162,45.51,0.06435483870967745,0.9185483870967749,5.993636363636363,10.201818181818181,2.4654545454545453,6.333636363636363,6.717272727272727,88.89363636363636,288.9918181818182,2.434090909090909,27.580454545454543,4048144,8144865728
104,switzerland,witikon,2012,620,-4.914827586206897,-0.9368965517241379,-8.29448275862069,-4.615689655172414,1.083793103448276,87.98620689655172,157.73689655172413,0.1968965517241379,1.6658620689655175,0.35419354838709677,3.1593548387096773,-1.9058064516129032,0.626774193548387,4.6,89.4325806451613,80.48903225806451,0.034677419354838715,1.0750000000000002,3.9072727272727272,8.893636363636363,0.22454545454545458,4.559090909090909,1.0263636363636364,81.43636363636364,179.31545454545454,1.6272727272727272,22.538636363636364,4048144,8144865728
116,switzerland,albisgütli,2012,530,-4.914827586206897,-0.9368965517241379,-8.29448275862069,-4.615689655172414,1.083793103448276,87.98620689655172,157.73689655172413,0.1968965517241379,1.6658620689655175,0.35419354838709677,3.1593548387096773,-1.9058064516129032,0.626774193548387,4.6,89.4325806451613,80.48903225806451,0.034677419354838715,1.0750000000000002,3.9072727272727272,8.893636363636363,0.22454545454545458,4.559090909090909,1.0263636363636364,81.43636363636364,179.31545454545454,1.6272727272727272,22.538636363636364,4048144,8144865728
